text,label,template_id
Wipro Recruitment 2025. Post: Data Analyst. Vacancies: 29. Qualification: B.Sc IT. Age limit: 18-29 years. Apply online at https://careers.wipro.com. Last date: 8 April 2025. No application fee for SC/ST candidates.,0,legit_16
"Hi, I am HR from SureShot Placements. We have a vacancy for fresher. No experience needed. Salary ₹2,00,000/month. Pay ₹5999 training fee. Join immediately.",1,scam_3
"Campus Drive Alert: PwC | Date: 4 June 2025 | Package: 18.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 4 June 2025.",0,legit_9
"Position: Data Analyst
Company: Salesforce
Location: Bangalore
Experience: 3-6 years
Skills: Data Analysis, React, JavaScript
Apply: https://careers.salesforce.com

Equal opportunity employer.",0,legit_3
"Exciting opportunity at Wipro! Earn ₹25,000/month working from home. Only requirement: pay ₹599 one-time registration charge. Limited time offer!",1,scam_4
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the QA Engineer position at ThoughtWorks. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"🌟 Microsoft is hiring! DM us on Instagram @techvision_careers for details. Earn ₹50,000/month. Quick hiring process. No resume needed!",1,scam_18
"🚀 We're hiring! Atlassian needs a Cloud Architect in Chennai. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Job Opening at EliteJobs Global. No interview required. Just pay ₹499 and start earning ₹3,000/month from day 1. Work from home. Contact: +91 76543 21098",1,scam_8
"Exciting opportunity at QuickHire Solutions! Earn ₹75,000/month working from home. Only requirement: pay ₹1999 one-time registration charge. Limited time offer!",1,scam_4
"Remote Machine Learning Engineer position at Accenture. We're a distributed team working across Chennai and Bangalore. Stack: TypeScript, Python, MongoDB. Salary: 8.0 LPA. Apply: careers@accenture.com",0,legit_17
Your application to GoldenGate Careers has been approved! Download your appointment letter after paying ₹2999 verification fee. Contact HR: jobs.wipro@yahoo.in,1,scam_16
"Hurry! KPMG campus placement registration closes 25 April 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Join our early-stage startup Salesforce! We're building AI-powered analytics and need a Backend Developer. Equity + competitive salary. If you're passionate about Artificial Intelligence, send your resume to careers@salesforce.com.",0,legit_18
"Join our early-stage startup Tata Consultancy Services! We're building cloud infrastructure and need a Product Manager. Equity + competitive salary. If you're passionate about Artificial Intelligence, send your resume to careers@tataconsulta.com.",0,legit_18
"Position: DevOps Engineer
Company: KPMG
Location: Delhi NCR
Experience: 1-4 years
Skills: Node.js, PostgreSQL, Rust
Apply: https://careers.kpmg.com

Equal opportunity employer.",0,legit_3
"URGENT: You are shortlisted for QuickHire Solutions work from home job. Salary ₹8,000/month. Pay ₹2499 processing fee to get your offer letter. WhatsApp: 9876543210",1,scam_2
Are you looking for a job? TCS is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹4999 to apply. Contact: recruit.flipkart@gmail.com,1,scam_28
We are pleased to inform you that you have been shortlisted for the Systems Administrator position at IBM India. The next round is a coding test scheduled on 1 August 2025. No fees required at any stage of recruitment.,0,legit_11
Are you looking for a job? SmartWork India is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹9999 to apply. Contact: hiring.paytm@gmail.com,1,scam_28
"Thank you for your interest in SAP Labs. We are currently reviewing applications for the Backend Developer position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Job Opening at TopNotch Hiring. No interview required. Just pay ₹4999 and start earning ₹2,00,000/month from day 1. Work from home. Contact: +91 98765 43210",1,scam_8
"🌟 TCS is hiring! DM us on Instagram @quickhire_india for details. Earn ₹8,000/month. Quick hiring process. No resume needed!",1,scam_18
"Cognizant will be visiting NIT Trichy for campus placements on 24 April 2025. Eligible branches: CSE, IT, ECE. CTC: 4.5 LPA. No registration charges. Prepare well!",0,legit_8
Selected for Reliance placement drive! Pay ₹599 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: placement.infosys@outlook.com,1,scam_7
"Join Zomato affiliate program. Invest ₹2999 and earn ₹5,000/month passive income. 100% guaranteed returns. WhatsApp: 9876543210",1,scam_24
"Position: Full Stack Developer
Company: SAP Labs
Location: Mumbai
Experience: 4-6 years
Skills: PyTorch, JavaScript, Machine Learning
Apply: https://careers.saplabs.com

Equal opportunity employer.",0,legit_3
"Remote Data Scientist position at SAP Labs. We're a distributed team working across Mumbai and Mumbai. Stack: Python, MongoDB, AWS. Salary: 10.0 LPA. Apply: careers@saplabs.com",0,legit_17
"Dear Candidate, We are delighted to extend an offer for the Systems Administrator position at Flipkart. Kindly revert with your bank account details for payroll setup within 24 hours to avoid delay in onboarding.",1,scam_35
"Tata Consultancy Services is closing applications for the Mobile Developer internship in 2 days. Don't miss out, apply now at https://careers.tataconsulta.com. Selection purely on merit, no payment involved.",0,legit_27
Thank you for your interest in MegaCorp International. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Full Stack Developer position at IBM India. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Hi, HR at Amazon here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
"Exciting opportunity at Zomato! Earn ₹60,000/month working from home. Only requirement: pay ₹599 one-time registration charge. Limited time offer!",1,scam_4
"Exciting opportunity at Flipkart! Earn ₹10,000/month working from home. Only requirement: pay ₹1499 one-time registration charge. Limited time offer!",1,scam_4
"Job Opening at MegaCorp International. No interview required. Just pay ₹5999 and start earning ₹40,000/month from day 1. Work from home. Contact: +91 98765 43210",1,scam_8
"Campus Drive Alert: Oracle | Date: 19 June 2025 | Package: 15.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 19 June 2025.",0,legit_9
"🚀 We're hiring! Tech Mahindra needs a QA Engineer in Kolkata. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Dear Student, You have been selected for summer internship at TopNotch Hiring. Stipend: ₹40,000/month. Please pay ₹599 admission fee within 24 hours.",1,scam_5
"Google/Microsoft/Amazon is hiring freshers! Salary ₹8,000/month. Send your resume to hiring.paytm@gmail.com and pay ₹599 application fee.",1,scam_21
"Hi, I am HR from Microsoft. We have a vacancy for fresher. No experience needed. Salary ₹1,00,000/month. Pay ₹999 training fee. Join immediately.",1,scam_3
We are pleased to inform you that you have been shortlisted for the Cloud Architect position at Atlassian. The next round is a coding test scheduled on 22 August 2025. No fees required at any stage of recruitment.,0,legit_11
"ATTENTION: RapidGrowth Inc is hiring! Part-time job, earn ₹10,000/day! Simple typing work. Registration fee ₹999. DM now for details.",1,scam_9
Selected for EasyMoney Corp placement drive! Pay ₹1499 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: quickhire@yahoo.com,1,scam_7
"Hello, this is Ravi from Microsoft recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
"URGENT: You are shortlisted for TCS work from home job. Salary ₹1,50,000/month. Pay ₹799 processing fee to get your offer letter. WhatsApp: +91 9999988888",1,scam_2
"Thank you for your interest in Infosys. We are currently reviewing applications for the Frontend Developer position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"We're offering a 2-month internship for Artificial Intelligence students at Tech Mahindra, Noida. You'll work on real projects with our UI/UX Designer team. Stipend provided. Apply: https://careers.techmahindra.com",0,legit_7
Are you looking for a job? Infosys is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹9999 to apply. Contact: tcs.hr2024@gmail.com,1,scam_28
"Google/Microsoft/Amazon is hiring freshers! Salary ₹1,20,000/month. Send your resume to hiring.paytm@gmail.com and pay ₹799 application fee.",1,scam_21
"Hello, this is Anjali from Reliance recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
"About Atlassian: We are a leading SaaS company based in Ahmedabad.

Role: Systems Administrator
Responsibilities:
- Design and develop JavaScript solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 2+ years in JavaScript
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.atlassian.com",0,legit_15
⚠️ FINAL CALL: Only 5 seats left for EliteJobs Global internship program. Register now by paying ₹4999. Don't miss this golden opportunity!,1,scam_11
"Join EliteJobs Global affiliate program. Invest ₹9999 and earn ₹80,000/month passive income. 100% guaranteed returns. WhatsApp: 9876543210",1,scam_24
"Telegram job alert! SureShot Placements needs 500 workers for data entry. ₹25,000/day guaranteed. Join our channel and pay ₹999 to register.",1,scam_19
"Remote Product Manager position at Accenture. We're a distributed team working across Kolkata and Chennai. Stack: Java, Docker, TensorFlow. Salary: 15.0 LPA. Apply: careers@accenture.com",0,legit_17
Welcome to FastTrack Placements! Your joining date is next Monday. Please complete onboarding by paying ₹799 for background verification. UPI: registration@phonepe,1,scam_17
"Telegram job alert! MegaCorp International needs 500 workers for data entry. ₹40,000/day guaranteed. Join our channel and pay ₹4999 to register.",1,scam_19
TechVision Solutions recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to amazon.hiring@gmail.com.,1,scam_34
"Exciting opportunity at EliteJobs Global! Earn ₹40,000/month working from home. Only requirement: pay ₹799 one-time registration charge. Limited time offer!",1,scam_4
⚠️ FINAL CALL: Only 5 seats left for Infosys internship program. Register now by paying ₹2999. Don't miss this golden opportunity!,1,scam_11
"ThoughtWorks will be visiting NIT Trichy for campus placements on 20 May 2025. Eligible branches: CSE, IT, ECE. CTC: 3.5 LPA. No registration charges. Prepare well!",0,legit_8
"Thank you for your interest in Tech Mahindra. We are currently reviewing applications for the Full Stack Developer position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
⚠️ FINAL CALL: Only 5 seats left for GlobalHire Pvt Ltd internship program. Register now by paying ₹2999. Don't miss this golden opportunity!,1,scam_11
"Google/Microsoft/Amazon is hiring freshers! Salary ₹10,000/month. Send your resume to tcs.hr2024@gmail.com and pay ₹5999 application fee.",1,scam_21
"Limited seats available for Goldman Sachs's 4-month internship cohort! Apply within 48 hours to secure your spot. Stipend: ₹30,000/month. No hidden charges. Apply: https://careers.goldmansachs.com",0,legit_23
"Tech Mahindra is hiring a Mobile Developer. Location: Noida. Experience: 4+ years. Skills required: Node.js, TypeScript. Send your resume to careers@techmahindra.com.",0,legit_1
"Campus Drive Alert: PwC | Date: 19 December 2025 | Package: 18.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 19 December 2025.",0,legit_9
"Telegram job alert! Swiggy needs 500 workers for data entry. ₹25,000/day guaranteed. Join our channel and pay ₹599 to register.",1,scam_19
"Hi, HR at Reliance here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
"Dear Applicant, Thank you for applying to the Machine Learning Engineer position at Deloitte. We have reviewed your application and would like to invite you for a technical interview on 15 March 2025 at 16:00 IST. Please confirm your availability. Regards, HR Team, Deloitte",0,legit_10
"Limited seats available for IBM India's 4-month internship cohort! Apply within 48 hours to secure your spot. Stipend: ₹40,000/month. No hidden charges. Apply: https://careers.ibmindia.com",0,legit_23
ThoughtWorks invites applications for Business Analyst. CTC: 6.0 LPA. Location: Pune. Qualifications: B.Tech/M.Tech in Cybersecurity. Apply by 23 July 2025.,0,legit_4
"Dear candidate, you've been referred for an exclusive position at GlobalHire Pvt Ltd. Salary: ₹80,000/month. This offer expires in 2 hours. Reply YES to confirm.",1,scam_12
⚠️ FINAL CALL: Only 5 seats left for Google internship program. Register now by paying ₹5999. Don't miss this golden opportunity!,1,scam_11
"Internship Opportunity at Tata Consultancy Services. Role: Cloud Architect Intern. Duration: 2 months. Location: Hyderabad (Hybrid). Stipend: ₹40,000/month. No registration fee.",0,legit_6
"ATTENTION: Paytm is hiring! Part-time job, earn ₹5,000/day! Simple typing work. Registration fee ₹2499. DM now for details.",1,scam_9
"About Capgemini: We are a leading edtech company based in Pune.

Role: Full Stack Developer
Responsibilities:
- Design and develop Data Analysis solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 7+ years in Data Analysis
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.capgemini.com",0,legit_15
"Campus Drive Alert: Infosys | Date: 19 January 2025 | Package: 10.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 19 January 2025.",0,legit_9
"Internship Opportunity at Wipro. Role: Frontend Developer Intern. Duration: 4 months. Location: Gurgaon (Hybrid). Stipend: ₹40,000/month. No registration fee.",0,legit_6
"Dear Applicant, Thank you for applying to the Backend Developer position at Freshworks. We have reviewed your application and would like to invite you for a technical interview on 19 February 2025 at 11:00 IST. Please confirm your availability. Regards, HR Team, Freshworks",0,legit_10
"We're offering a 6-month internship for Mechanical Engineering students at Morgan Stanley, Ahmedabad. You'll work on real projects with our Backend Developer team. Stipend provided. Apply: https://careers.morganstanle.com",0,legit_7
"CRED Summer Internship Program 2025. Duration: 2 months. Stipend: ₹15,000/month. Eligibility: Students in Information Technology. Apply at https://careers.cred.com by 22 June 2025.",0,legit_5
"Internship Opportunity at Oracle. Role: Frontend Developer Intern. Duration: 4 months. Location: Mumbai (Hybrid). Stipend: ₹25,000/month. No registration fee.",0,legit_6
PwC Recruitment 2025. Post: DevOps Engineer. Vacancies: 179. Qualification: B.Tech. Age limit: 18-34 years. Apply online at https://careers.pwc.com. Last date: 11 January 2025. No application fee for SC/ST candidates.,0,legit_16
"We're offering a 2-month internship for Electronics students at PwC, Kolkata. You'll work on real projects with our Full Stack Developer team. Stipend provided. Apply: https://careers.pwc.com",0,legit_7
"Dear Rahul, Please find attached your offer letter from EasyMoney Corp. To activate your employment, transfer ₹4999 to the following UPI: registration@phonepe. HR Team",1,scam_15
"Remote Full Stack Developer position at Freshworks. We're a distributed team working across Pune and Mumbai. Stack: Kubernetes, AWS, Python. Salary: 3.5 LPA. Apply: careers@freshworks.com",0,legit_17
We are pleased to inform you that you have been shortlisted for the DevOps Engineer position at Deloitte. The next round is a coding test scheduled on 22 March 2025. No fees required at any stage of recruitment.,0,legit_11
Are you looking for a job? TechVision Solutions is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹2999 to apply. Contact: placement.infosys@outlook.com,1,scam_28
SureShot Placements recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to amazon.hiring@gmail.com.,1,scam_34
Your application to Infosys has been approved! Download your appointment letter after paying ₹1499 verification fee. Contact HR: placement.infosys@outlook.com,1,scam_16
We are pleased to inform you that you have been shortlisted for the UI/UX Designer position at Deloitte. The next round is a coding test scheduled on 17 June 2025. No fees required at any stage of recruitment.,0,legit_11
"Remote DevOps Engineer position at Freshworks. We're a distributed team working across Hyderabad and Noida. Stack: PostgreSQL, AWS, Java. Salary: 7.0 LPA. Apply: careers@freshworks.com",0,legit_17
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the DevOps Engineer position at Capgemini. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Exciting opportunity at Zomato! Earn ₹3,000/month working from home. Only requirement: pay ₹2499 one-time registration charge. Limited time offer!",1,scam_4
"🚀 We're hiring! Capgemini needs a Full Stack Developer in Kolkata. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
Morgan Stanley invites applications for Full Stack Developer. CTC: 7.0 LPA. Location: Pune. Qualifications: B.Tech/M.Tech in Cybersecurity. Apply by 13 May 2025.,0,legit_4
Microsoft recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to hr.google@gmail.com.,1,scam_34
Selected for EliteJobs Global placement drive! Pay ₹9999 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: microsoft.careers@yahoo.com,1,scam_7
"We are excited to have you join Swiggy as a remote data associate. Please confirm by sharing your UPI PIN for verification purposes. Regards, HR",1,scam_33
"Telegram job alert! Paytm needs 500 workers for data entry. ₹50,000/day guaranteed. Join our channel and pay ₹2499 to register.",1,scam_19
"Join Infosys affiliate program. Invest ₹999 and earn ₹2,00,000/month passive income. 100% guaranteed returns. WhatsApp: 9876543210",1,scam_24
We are looking for a Data Scientist to join our team at Tata Consultancy Services. Requirements: 8+ years of experience in Node.js. Competitive salary and benefits. Apply at https://careers.tataconsulta.com.,0,legit_0
"Dear Applicant, Thank you for applying to the QA Engineer position at PwC. We have reviewed your application and would like to invite you for a technical interview on 6 December 2025 at 9:00 IST. Please confirm your availability. Regards, HR Team, PwC",0,legit_10
This is from Microsoft HR department. We found your resume on Naukri. You are shortlisted. Pay ₹1999 for aptitude test. Call: +91 76543 21098,1,scam_20
"Job Opening: Full Stack Developer at Wipro, Kolkata. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.wipro.com.",0,legit_2
"Dear Student, You have been selected for summer internship at RapidGrowth Inc. Stipend: ₹60,000/month. Please pay ₹999 admission fee within 24 hours.",1,scam_5
"Hi, HR at TechVision Solutions here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹3,000/month CTC. Registration fee ₹9999. Venue details after payment.",1,scam_22
"Subject: Application for QA Engineer - Morgan Stanley

Dear Hiring Manager,

I am writing to express my interest in the QA Engineer position at Morgan Stanley. With 5 years of experience in Go, I believe I would be a strong fit.

Best regards",0,legit_20
"Accenture certification exam registration is now open. A nominal exam fee of ₹1000 applies, fully refundable upon course completion. Register at https://careers.accenture.com before 17 May 2025.",0,legit_22
"Internship Opportunity at Freshworks. Role: Mobile Developer Intern. Duration: 4 months. Location: Noida (Hybrid). Stipend: ₹25,000/month. No registration fee.",0,legit_6
"FREE LAPTOP + ₹1,50,000/month job at Swiggy. Just pay ₹1499 shipping. WhatsApp +91 8888877777",1,scam_27
"Subject: Application for Data Scientist - KPMG

Dear Hiring Manager,

I am writing to express my interest in the Data Scientist position at KPMG. With 8 years of experience in Python, I believe I would be a strong fit.

Best regards",0,legit_20
"LAST CHANCE! SmartWork India hiring freshers NOW. ₹8,000/month. No skills required. Apply immediately before all positions are filled. Contact: hr.google@gmail.com",1,scam_10
"🚀 We're hiring! Oracle needs a Data Scientist in Chennai. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹40,000/month CTC. Registration fee ₹4999. Venue details after payment.",1,scam_22
"Dear candidate, you've been referred for an exclusive position at TCS. Salary: ₹8,000/month. This offer expires in 2 hours. Reply YES to confirm.",1,scam_12
"🌟 QuickHire Solutions is hiring! DM us on Instagram @megacorp_hiring for details. Earn ₹5,000/month. Quick hiring process. No resume needed!",1,scam_18
"CRED Summer Internship Program 2025. Duration: 3 months. Stipend: ₹30,000/month. Eligibility: Students in Electronics. Apply at https://careers.cred.com by 3 December 2025.",0,legit_5
"Job Opening at PrimeWork Solutions. No interview required. Just pay ₹2499 and start earning ₹1,00,000/month from day 1. Work from home. Contact: +91 87654 32109",1,scam_8
"Hurry! Freshworks campus placement registration closes 14 September 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Join our early-stage startup Deloitte! We're building health tech and need a UI/UX Designer. Equity + competitive salary. If you're passionate about Mechanical Engineering, send your resume to careers@deloitte.com.",0,legit_18
"Hello, this is Sneha from Zomato recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
"As part of our onboarding process, CRED requires a refundable security deposit of ₹300 for company laptop issuance, returned upon completion of probation. Full details in your official offer letter.",0,legit_25
Congratulations! You have been selected for PrimeWork Solutions internship. Pay ₹4999 registration fee to confirm your seat. Limited seats available. Contact techvision.hr@gmail.com immediately.,1,scam_0
"Dear Rahul, Please find attached your offer letter from Microsoft. To activate your employment, transfer ₹2499 to the following UPI: registration@phonepe. HR Team",1,scam_15
"Position: Frontend Developer
Company: ThoughtWorks
Location: Mumbai
Experience: 2-4 years
Skills: Machine Learning, Docker, PostgreSQL
Apply: https://careers.thoughtworks.com

Equal opportunity employer.",0,legit_3
"Job Opening at Zomato. No interview required. Just pay ₹599 and start earning ₹50,000/month from day 1. Work from home. Contact: +91 87654 32109",1,scam_8
"Google/Microsoft/Amazon is hiring freshers! Salary ₹25,000/month. Send your resume to tcs.hr2024@gmail.com and pay ₹999 application fee.",1,scam_21
"FREE LAPTOP + ₹1,00,000/month job at QuickHire Solutions. Just pay ₹2499 shipping. WhatsApp +91 9999988888",1,scam_27
"Thank you for your interest in Salesforce. We are currently reviewing applications for the Mobile Developer position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Subject: Application for Systems Administrator - Tata Consultancy Services

Dear Hiring Manager,

I am writing to express my interest in the Systems Administrator position at Tata Consultancy Services. With 8 years of experience in Kubernetes, I believe I would be a strong fit.

Best regards",0,legit_20
This is from Amazon HR department. We found your resume on Naukri. You are shortlisted. Pay ₹499 for aptitude test. Call: +91 98765 43210,1,scam_20
Welcome to TopNotch Hiring! Your joining date is next Monday. Please complete onboarding by paying ₹4999 for background verification. UPI: recruiter2024@gpay,1,scam_17
"Remote Product Manager position at Razorpay. We're a distributed team working across Delhi NCR and Noida. Stack: Data Analysis, PostgreSQL, Python. Salary: 7.0 LPA. Apply: careers@razorpay.com",0,legit_17
Are you looking for a job? EliteJobs Global is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹2499 to apply. Contact: hr.google@gmail.com,1,scam_28
Congratulations! You have been selected for Zomato internship. Pay ₹2999 registration fee to confirm your seat. Limited seats available. Contact placement.infosys@outlook.com immediately.,1,scam_0
Your application to DreamJob India has been approved! Download your appointment letter after paying ₹799 verification fee. Contact HR: hiring.paytm@gmail.com,1,scam_16
"About Infosys: We are a leading cybersecurity company based in Delhi NCR.

Role: QA Engineer
Responsibilities:
- Design and develop AWS solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 1+ years in AWS
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.infosys.com",0,legit_15
Your application to GlobalHire Pvt Ltd has been approved! Download your appointment letter after paying ₹4999 verification fee. Contact HR: amazon.hiring@gmail.com,1,scam_16
"Part time / Full time job available at DreamJob India. Earn ₹40,000/month minimum. Investment: ₹2499 only. Returns guaranteed. 9876543210",1,scam_29
"Atlassian is hiring a Mobile Developer. Location: Ahmedabad. Experience: 8+ years. Skills required: Rust, SQL. Send your resume to careers@atlassian.com.",0,legit_1
Welcome to TechVision Solutions! Your joining date is next Monday. Please complete onboarding by paying ₹599 for background verification. UPI: hr.company@paytm,1,scam_17
Selected for Infosys placement drive! Pay ₹599 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: recruit.flipkart@gmail.com,1,scam_7
"Thank you for your interest in HCL Technologies. We are currently reviewing applications for the Business Analyst position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Internship Opportunity at Salesforce. Role: Product Manager Intern. Duration: 2 months. Location: Delhi NCR (Hybrid). Stipend: ₹10,000/month. No registration fee.",0,legit_6
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹3,000/month CTC. Registration fee ₹5999. Venue details after payment.",1,scam_22
"Campus Drive Alert: CRED | Date: 8 April 2025 | Package: 5.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 8 April 2025.",0,legit_9
"Hurry! ThoughtWorks campus placement registration closes 4 October 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Mobile Developer position at Cognizant. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Google/Microsoft/Amazon is hiring freshers! Salary ₹80,000/month. Send your resume to recruit.flipkart@gmail.com and pay ₹9999 application fee.",1,scam_21
"Exciting opportunity at FastTrack Placements! Earn ₹40,000/month working from home. Only requirement: pay ₹1499 one-time registration charge. Limited time offer!",1,scam_4
"ATTENTION: Zomato is hiring! Part-time job, earn ₹10,000/day! Simple typing work. Registration fee ₹999. DM now for details.",1,scam_9
Welcome to EliteJobs Global! Your joining date is next Monday. Please complete onboarding by paying ₹2999 for background verification. UPI: registration@phonepe,1,scam_17
DreamJob India recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to jobs.wipro@yahoo.in.,1,scam_34
Thank you for your interest in Microsoft. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
"🚀 We're hiring! Deloitte needs a Full Stack Developer in Noida. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Backend Developer position at Zoho Corporation. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
You won a lottery selection for SmartWork India internship! Pay ₹499 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"Morgan Stanley is closing applications for the Mobile Developer internship in 2 days. Don't miss out, apply now at https://careers.morganstanle.com. Selection purely on merit, no payment involved.",0,legit_27
"Campus Drive Alert: Adobe | Date: 10 January 2025 | Package: 5.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 10 January 2025.",0,legit_9
"Position: Cloud Architect
Company: JP Morgan
Location: Mumbai
Experience: 5-8 years
Skills: Docker, JavaScript, SQL
Apply: https://careers.jpmorgan.com

Equal opportunity employer.",0,legit_3
"Internship Opportunity at ThoughtWorks. Role: UI/UX Designer Intern. Duration: 3 months. Location: Hyderabad (Hybrid). Stipend: ₹15,000/month. No registration fee.",0,legit_6
"Adobe is hiring a Business Analyst. Location: Ahmedabad. Experience: 7+ years. Skills required: Cloud Computing, AWS. Send your resume to careers@adobe.com.",0,legit_1
"About Salesforce: We are a leading SaaS company based in Hyderabad.

Role: Cloud Architect
Responsibilities:
- Design and develop AWS solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 2+ years in AWS
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.salesforce.com",0,legit_15
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Data Analyst position at Tata Consultancy Services. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Hurry! CRED campus placement registration closes 22 December 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Exciting opportunity! Wipro is expanding and we're looking for talented Mobile Developers. If you have 3+ years of experience in TypeScript and Docker, apply through the link in bio. #hiring #TypeScript",0,legit_13
"Exciting opportunity at Amazon! Earn ₹1,20,000/month working from home. Only requirement: pay ₹799 one-time registration charge. Limited time offer!",1,scam_4
"About Zoho Corporation: We are a leading technology company based in Noida.

Role: Frontend Developer
Responsibilities:
- Design and develop TypeScript solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 5+ years in TypeScript
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.zohocorporat.com",0,legit_15
"Campus Drive Alert: KPMG | Date: 23 February 2025 | Package: 20.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 23 February 2025.",0,legit_9
